created_in_catalog,id,rating,company_id,company_name,company_code,region,city,street,housenumber,answer_response_time
2024-10-16,372041379,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,7177.023133
2024-10-16,372078078,5.0,,,,,,,,143683.262629
2024-10-16,372041380,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,7226.228456
2024-10-16,372041381,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,7650.667097
2024-10-16,372032795,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,11604.314252
2024-10-16,372032796,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,11700.647561
2024-10-16,372032797,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,12345.52054
2024-10-16,372033774,5.0,1235439,ЭТМ,4,Приморский край,Владивосток,улица Заречная,35,10779.194762
2024-10-16,372032798,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,12616.958268
2024-10-16,372032799,4.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,10586.651051
2024-10-16,372032800,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,11124.72637
2024-10-16,372023853,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,12363.221461
2024-10-16,372032801,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,12683.76149
2024-10-16,372032802,5.0,1099122,ЭТМ,ETM70100,Новосибирская область,Новосибирск,Пашинское шоссе,1 к1,10017.09435
2024-10-16,372014825,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,18201.629489
2024-10-16,372007227,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,
2024-10-15,371668443,5.0,1496043,ЭТМ,,Татарстан,Альметьевск,проспект Изаила Зарипова,25,50694.964818
2024-10-15,371668444,5.0,1496043,ЭТМ,,Татарстан,Альметьевск,проспект Изаила Зарипова,25,50727.225763
2024-10-15,372249129,1.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,155439.011537
2024-10-15,371568705,5.0,1099072,ЭТМ,ETM15120,Нижегородская область,Нижний Новгород,проспект Ленина,78,59771.844177
2024-10-15,371568706,5.0,1099072,ЭТМ,ETM15120,Нижегородская область,Нижний Новгород,проспект Ленина,78,61989.085221
2024-10-15,372267514,5.0,2281358,ЭТМ,new11,Псковская область,Псков,Рижский проспект,94В,46870.046192
2024-10-15,372261796,5.0,1235468,ЭТМ,34,Ростовская область,Ростов-на-Дону,Вересаева,103в стр,47600.799839
2024-10-15,372261795,3.0,1235467,ЭТМ,33,Ростовская область,Ростов-на-Дону,улица Орская,17В,41558.282008
2024-10-15,371536802,2.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,252601.629416
2024-10-15,371538557,5.0,1099109,ЭТМ,ETM146100,Иркутская область,Иркутск,Старо-Кузьмихинская,71,65618.382288
2024-10-15,372272261,3.0,1099139,ЭТМ,ETM36100,Тульская область,Тула,Ликбеза,16,148263.295993
2024-10-15,371367015,1.0,1099151,ЭТМ,ETM33100,Тюменская область,Тюмень,Ветеранов Труда,40 ст1,
2024-10-15,371348385,5.0,1099061,ЭТМ,ETM70140,Новосибирская область,Новосибирск,Семьи Шамшиных,64,2644.414169
2024-10-15,373117207,5.0,2268958,ЭТМ,new12,Москва,Москва,"МКАД, 79-й километр",вл1,230610.246778
2024-10-15,371349816,1.0,1099097,ЭТМ,ETM159100,Ханты-Мансийский автономный округ,Нижневартовск,Индустриальная,46 ст6,263099.935764
2024-10-15,371350583,5.0,1099109,ЭТМ,ETM146100,Иркутская область,Иркутск,Старо-Кузьмихинская,71,2459.745758
2024-10-15,371316714,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,6360.26537
2024-10-15,371313554,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,6608.939703
2024-10-15,371317130,5.0,1099070,ЭТМ,ETM37110,Саратовская область,Саратов,им. академика О.К. Антонова,27,
2024-10-15,372261825,5.0,1099117,ЭТМ,ETM24140,Самарская область,Самара,Московское шоссе,306А,47632.327975
2024-10-15,372261855,5.0,1099029,ЭТМ,ETM5100,Свердловская область,Екатеринбург,Бисертская,134,47677.705638
2024-10-15,372150689,3.0,1099118,ЭТМ,ETM4230,Санкт-Петербург,Санкт-Петербург,Софийская,8 к1,171940.367889
2024-10-15,371155292,5.0,,,,,,,,230297.327072
2024-10-15,371155203,5.0,1099109,ЭТМ,ETM146100,Иркутская область,Иркутск,Старо-Кузьмихинская,71,3533.898446
2024-10-15,373085886,5.0,1099087,ЭТМ,ETM76100,Кемеровская область,Кемерово,Юрия Двужильного,5,234984.734838
2024-10-15,371134586,5.0,1099109,ЭТМ,ETM146100,Иркутская область,Иркутск,Старо-Кузьмихинская,71,3004.027833
2024-10-15,371132350,5.0,1099155,ЭТМ,ETM11128,Челябинская область,Челябинск,проспект Победы,227,6955.32233
2024-10-15,371132470,1.0,1099037,ЭТМ,ETM19110,Пермский край,Пермь,Героев Хасана,100,116830.300979
2024-10-15,371128761,5.0,1099137,ЭТМ,ETM22100,Республика Коми,Сыктывкар,улица Пушкина,63,10627.709002
2024-10-15,372095099,5.0,1099063,ЭТМ,ETM5150,Свердловская область,Екатеринбург,Вильгельма де Геннина,49,14132.924361
2024-10-14,371088274,5.0,1099137,ЭТМ,ETM22100,Республика Коми,Сыктывкар,улица Пушкина,63,35899.555842
2024-10-14,372008121,1.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,15275.296399
2024-10-14,371981375,5.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,23242.855634
2024-10-14,372731102,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,49687.052691
2024-10-14,371075901,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,42503.485348
2024-10-14,372008133,5.0,1099129,ЭТМ,ETM94100,Ставропольский край,Пятигорск,Кисловодское шоссе,28В,22363.659607
2024-10-14,371981425,5.0,1099139,ЭТМ,ETM36100,Тульская область,Тула,Ликбеза,16,22737.914826
2024-10-14,371808383,5.0,1099021,ЭТМ,ETM4300,Санкт-Петербург,Санкт-Петербург,проспект Металлистов,116 лит А,38041.144407
2024-10-14,371060922,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,50630.92156
2024-10-14,372731307,1.0,1352541,ЭТМ,ЕТМ111,Московская область,Котельники,Дзержинское шоссе,2Б,69153.983429
2024-10-14,371049896,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,54356.518472
2024-10-14,371058826,5.0,,,,,,,,285847.016883
2024-10-14,371808335,5.0,1099042,ЭТМ,ETM12150,Московская область,Одинцово,Транспортная,8,37550.119953
2024-10-14,371026173,5.0,1099116,ЭТМ,ETM21130,Татарстан,посёлок Новониколаевский,Искры,20,61276.557075
2024-10-14,371026158,5.0,1099133,ЭТМ,ETM62100,Ставропольский край,Ставрополь,Доваторцев,60,
2024-10-14,371023189,5.0,1099137,ЭТМ,ETM22100,Республика Коми,Сыктывкар,улица Пушкина,63,61513.201993
2024-10-14,372731426,5.0,1474948,ЭТМ,,Чувашия,Чебоксары,проспект Ивана Яковлева,15Б,49643.652814
2024-10-14,371011146,5.0,1099142,ЭТМ,ETM31510,Республика Башкортостан,Уфа,улица Комсомольская,15,
2024-10-14,371010792,5.0,1099097,ЭТМ,ETM159100,Ханты-Мансийский автономный округ,Нижневартовск,Индустриальная,46 ст6,
2024-10-14,370994330,5.0,1099135,ЭТМ,ETM1391,Ханты-Мансийский автономный округ,Сургут,Комплектовочная,5,
2024-10-14,372754351,5.0,1474948,ЭТМ,,Чувашия,Чебоксары,проспект Ивана Яковлева,15Б,46001.467817
2024-10-14,370981790,5.0,1099038,ЭТМ,ETM19120,Пермский край,Пермь,Трамвайная улица,33к6,9162.110596
2024-10-14,372753954,5.0,1099054,ЭТМ,ETM27130,Краснодарский край,Краснодар,Селезнёва,16/1,46104.1816
2024-10-14,370752533,5.0,1099151,ЭТМ,ETM33100,Тюменская область,Тюмень,Ветеранов Труда,40 ст1,
2024-10-14,370752535,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,725.325797
2024-10-14,370742546,5.0,1099136,ЭТМ,ETM139110,Ханты-Мансийский автономный округ,Сургут,проспект Ленина,51/1,368.304034
2024-10-14,371370693,5.0,1099066,ЭТМ,ETM12280,Москва,Москва,улица Щербаковская,20,5144.462824
2024-10-14,371351629,5.0,1099101,ЭТМ,ETM71100,Омская область,Омск,проспект Мира,71/3,2583.522065
2024-10-14,370730662,5.0,1099097,ЭТМ,ETM159100,Ханты-Мансийский автономный округ,Нижневартовск,Индустриальная,46 ст6,7550.028969
2024-10-14,371146350,1.0,1235471,ЭТМ,37,Санкт-Петербург,посёлок Шушары,Ленсоветовская дорога,12к2Б,109648.085641
2024-10-14,370727151,5.0,2160636,ЭТМ,,Хабаровский край,Хабаровск,Краснодарская улица,102Б,10417.43119
2024-10-14,370724328,5.0,1099036,ЭТМ,ETM19150,Пермский край,Пермь,Ленина,90,
2024-10-14,370724351,5.0,1099109,ЭТМ,ETM146100,Иркутская область,Иркутск,Старо-Кузьмихинская,71,
2024-10-14,370724316,5.0,1293871,ЭТМ,49,Республика Башкортостан,Уфа,улица Минигали Губайдуллина,14/1 (или 2/1),
2024-10-14,370712127,5.0,1099092,ЭТМ,ETM4140,Санкт-Петербург,Санкт-Петербург,Ленинский проспект,140 лит Е,
2024-10-13,371119027,5.0,1235440,ЭТМ,5,Волгоградская область,Волгоград,улица 25 лет Октября,1с1,18001.476556
2024-10-13,371051417,5.0,1099139,ЭТМ,ETM36100,Тульская область,Тула,Ликбеза,16,53918.636178
2024-10-13,371051419,5.0,1099119,ЭТМ,ETM100,Санкт-Петербург,Санкт-Петербург,улица Заозёрная,14В,53958.58638
