CampaignID|Campaign_name
48092910|
99738990|
201435556|
20100836|
44222179|
08276370|
49016234|
01632631|
200807112|
85259555|
45648330|
67505251|
48765121|
15372195|
79540291|
73553809|
70808668|
28223568|
47066032|
28970452|
27477934|
65481109|
01253728|
93380951|
76144833|
77464688|
81400990|
53776946|
80859586|
87936051|
67574988|
19466106|
48061694|
15547094|
38925735|
19011451|
29089784|
59114923|
54209750|
47700269|
91902385|
00050537|
36036838|
42463323|
37726472|
32220881|
24199069|
26822074|
10778647|
02064737|
41296052|
85824891|
12508498|
15408343|
12453353|
40363204|
26228415|
11076081|
43310349|
56441800|
08687225|
35624399|
52859534|
50406527|
79611445|
78362714|
01173047|
94636257|
88746290|
70964811|
57186606|
25062982|
59555100|
19904744|
14286534|
50207388|
34121792|
12304776|
32880301|
98638229|
35828263|
24202055|
75264054|
64196202|
13714956|
78075587|
14435845|
83275676|
79380421|
92087733|
53743225|
50791269|
58138836|
65460741|
01669756|
82005641|
00345507|
98304384|
73536006|
15710917|
09361688|
55608922|
76842567|
43532085|
22276283|
48917142|
80188998|
83604288|
82435938|
69718504|
19999136|
57386755|
66782898|
58090180|
67256144|
73916252|
40762368|
17110367|
52885553|
56357732|
55065205|
68836123|
89961980|
72455810|
49551651|
34569492|
55565730|
34543348|
10221578|
98720933|
28351504|
67200184|
05649587|
62208121|
36262572|
99542445|
53216894|
77008304|
04687880|
59594860|
05455173|
17564083|
88642067|
51193204|
14213787|
98031526|
20861095|
24753035|
32977755|
17736088|
52876142|
71985190|
63927510|
27499850|
85633558|
18504197|
22881393|
50278438|
48437537|
78791275|
85435674|
10233614|
05211770|
56198762|
74803970|
98462872|
17086457|
02433306|
53665317|
00826509|
96412464|
14572856|
27543052|
42736379|
28870048|
43695255|
82696225|
14711591|
93655444|
90964447|
71698779|
42597976|
90239791|
62091384|
85506347|
99112726|
96470800|
14272001|
42945513|
46367725|
10731523|
43944320|
03081984|
83650040|
13598361|
13227675|
41895123|
10945666|
45271836|
18171311|
67184807|
98431119|
04597210|
54577093|
70383214|
31478716|
94844810|
19579244|
87374285|
91364769|
91783941|
54854928|
26367780|
41939568|
84038567|
28089514|
55365100|
98214838|
03874299|
74932924|
38606801|
80589850|
97886249|
99379539|
74800111|
45459037|
55537653|
78048427|
06398535|
23081417|
23380867|
10374933|
19765056|
22410774|
95867034|
69928026|
03524539|
98911487|
29885985|
87663205|
80587071|
17328065|
30228972|
07884243|
56531957|
88207342|
06186495|
53040040|
41020434|
01368773|
96120716|
37757868|
26678793|
66774328|
69415689|
45880724|
88524848|
92711517|
43794773|
22825553|
34448728|
92308812|
46931287|
01455552|
22155180|
75323945|
02874562|
05358148|
48870788|
01052720|
64505864|
11632541|
84334136|
10123163|
18306618|
75174408|
28080792|
71973599|
97382588|
55711915|
80203810|
85669361|
57544447|
21452916|
74316279|
86956731|
21773598|
98582823|
17507504|
31911869|
82388462|
91265475|
66141592|
76555261|
60005968|
74579420|
57282738|
98675197|
78786064|
75121352|
12116229|
50943081|
94958873|
59383693|
87680338|
78114237|
90991796|
79204161|
61550181|
65877629|
60122161|
70676504|
20869872|
59940699|
02624245|
25225138|
69633480|
76633731|
79387523|
36422193|
75370143|
37925087|
64704047|
82447301|
83168827|
14831354|
09612610|
27283955|
14750524|
25614120|
17081683|
13631443|
98204012|
31412251|
17013343|
23632249|
12036875|
15055945|
47372420|
11703350|
31417304|
81996354|
18751056|
19847177|
50306170|
70406720|
21056011|
50178206|
42691410|
95862717|
28973765|
49375970|
70764090|
96290862|
14334557|
45085859|
63864018|
83818456|
68334779|
41799304|
25607911|
80049472|
32747942|
65118991|
86778917|
51237455|
73532374|
22480771|
17405551|
78176823|
23141560|
91000960|
33500778|
56561578|
78383914|
77102318|
51637446|
07249246|
74374011|
35343785|
33493463|
33231205|
66975603|
82938247|
40360260|
90940395|
48629702|
95714762|
67748462|
18337384|
09317176|
99525063|
43191296|
62606521|
35675784|
96229111|
49828464|
30623067|
211304243|
39198328|
84651320|
66895730|
11680535|
41293454|
26448120|
34080038|
41470650|
63717382|
96382201|
92444096|
76439579|
60155556|
20092308|
58713335|
27093025|
87071545|
96455982|
94110159|
74827603|
92083437|
34149226|
21646085|
87597410|
99278154|
80998726|
53536657|
32255338|
46740172|
98326413|
59103296|
36977894|
40275733|
55187120|
76509775|
67407109|
30743454|
58619825|
66194244|
86937796|
35446354|
20187398|
17966710|
46977178|
49092564|
39332770|
29097352|
35246487|
81535998|
42434665|
34719657|
15577606|
79072466|
28717757|
204195524|
25291569|
02990393|
84074604|
51564956|
85086779|
43055510|
39795588|
17147245|
00611055|
19622816|
73298741|
94467142|
19729079|
47387518|
09521219|
38910586|
47312457|
32632368|
33715706|
51176475|
35207374|
37539542|
70592759|
42484946|
09131034|
47177875|
65186231|
07351937|
85888336|
33424030|
10439147|
10271474|
57754576|
84853614|
66268205|
45093392|
99666150|
80471221|
49402011|
58693176|
85127455|
92750082|
82749011|
19747400|
42996817|
26704180|
67798012|
28306978|
47663885|
15832729|
80128258|
02246835|
09227628|
61416272|
86678697|
17445271|
46734662|
50379089|
37190482|
81188776|
49910573|
16516632|
60719887|
99696898|
32300111|
00363729|
30693617|
16266733|
11506093|
36056716|
60245158|
50113290|
87943496|
32672473|
04493962|
76231707|
53507854|
98999459|
66892470|
70714554|
58597082|
57540690|
79430949|
46552507|
22966855|
19291321|
30170155|
08547239|
08179702|
67366956|
50481363|
87037676|
19112259|
43646327|
52810347|
94405813|
52990030|
92779424|
94981508|
10992347|
04109042|
01340374|
05684372|
36648794|
08527430|
95657507|
26016374|
24565322|
49921180|
91349320|
42840636|
17165285|
49668226|
98404863|
45969332|
42685798|
63081290|
49156448|
31833959|
46737146|
31209500|
58027462|
86184306|
27701258|
52295456|
50444521|
43905147|
05087405|
15817847|
36863310|
60321985|
83755067|
44171760|
40381677|
87058318|
86038399|
65296474|
31415925|
81361625|
80632009|
22357628|
25053289|
26353444|
10278983|
39779705|
80511231|
68291274|
54121676|
81251737|
01705368|
08543515|
82964546|
65186862|
62955234|
83513963|
98645322|
04644076|
73630589|
81731411|
83795442|
83050454|
02146700|
78726384|
07960250|
37231229|
81432498|
70612682|
04686341|
49058505|
13508913|
63390566|
40520677|
91961437|
48624200|
97926654|
92415079|
58691750|
68688200|
22196025|
36924102|
69841139|
00090405|
26887532|
70755891|
86340830|
78304056|
204742705|
87878236|
54789089|
02717583|
30200968|
82352762|
14519025|
49774577|
56523343|
20786073|
73835625|
37199387|
34294423|
93526437|
19276711|
33920573|
20871359|
60903037|
42237964|
22151595|
77846427|
86251730|
10062480|
87199179|
19166188|
00466667|
43615363|
35233573|
25826087|
91280671|
74510465|
26063121|
38266124|
59841381|
60340642|
30868533|
61119600|
26552238|
79216914|
99850299|
66729440|
36954641|
01292999|
43039216|
24011489|
25908540|
73386974|
64549072|
34681556|
201446065|
95686498|
36310585|
85444981|
79570573|
29982083|
11832880|
00440425|
75876303|
14601344|
43479095|
06393606|
39507731|
88192481|
64460762|
37050747|
51261852|
63864479|
198744686|
62050790|
83277548|
86080748|
14656101|
82283137|
24645251|
65296434|
81724699|
86946749|
83678805|
25459552|
64832205|
37916457|
85233189|
81158680|
80618487|
198875831|
92818823|
56241298|
51060045|
09081038|
67986243|
79519239|
69260590|
91998893|
93506630|
11071462|
25688834|
63555675|
37586522|
66954997|
09542559|
75704360|
20767260|
90041601|
02396267|
32923986|
78689162|
35674292|
23233184|
02553777|
22750577|
93243786|
61605987|
89764680|
59000457|
16112821|
12160686|
09896430|
00128613|
39429544|
51666569|
08272109|
95949558|
73723956|
26933306|
49215170|
73384891|
96153779|
47667682|
03661833|
14053332|
69029225|
94961026|
05658046|
31853519|
92925367|
39834968|
75507488|
94318904|
43350349|
92669209|
88533445|
86551549|
58126768|
57123244|
46093213|
60126386|
89481463|
80422632|
63644601|
05217965|
17484100|
73158817|
46364371|
63991458|
45189625|
94825455|
42635115|
38882790|
27130477|
80039577|
49571724|
33695184|
59726196|
86961123|
07073273|
94008085|
23349313|
97376476|
74252778|
66450013|
44006681|
54019302|
51216545|
77905156|
53950591|
49688897|
97641292|
05899795|
32941875|
93980587|
90963918|
81218184|
47162425|
88921229|
90840719|
11069839|
04500234|
66871857|
14943743|
71865169|
39986690|
96244841|
11881899|
86164517|
10500279|
37001929|
68079895|
24795623|
24197732|
46862579|
23786160|
77246421|
98927765|
23137666|
65007100|
20585615|
28171879|
41429485|
57012320|
39080314|
93797702|
05645608|
80605935|
02526099|
85467299|
44240757|
42515413|
55621590|
36065581|
30211275|
60361641|
67584379|
96646899|
19299812|
35868181|
09531133|
17917467|
27530792|
87046855|
98106145|
19893579|
02143760|
80826352|
42736130|
45258509|
98004633|
81020310|
03025557|
28267059|
79658209|
40670943|
12943358|
31353072|
57354386|
38770832|
27145461|
89734670|
08730087|
00705070|
20668717|
44793770|
71515330|
90275796|
69053072|
60567140|
24142510|
41085522|
43026261|
40385461|
96940406|
60790927|
21402252|
16111301|
44461736|
08463585|
44441583|
74130679|
07654923|
49392011|
95013344|
45773204|
29590050|
47177056|
19704548|
20741560|
20820477|
52070696|
91137711|
37233508|
57141469|
69065509|
12720491|
80675719|
23081468|
87527254|
11040358|
70447976|
53509883|
01875373|
65679614|
98037280|
57288643|
95980165|
84023218|
01363265|
49115820|
35377339|
44994449|
91943636|
83944994|
59106135|
48743202|
23476347|
79390115|
14065513|
78695236|
83593552|
24433086|
58667468|
71274959|
04945620|
40274734|
96598392|
32100967|
43258520|
43707934|
53768512|
07898614|
27831437|
82105530|
18217083|
20705385|
02003733|
74806470|
59827313|
12197167|
19600246|
05766244|
93910987|
10116241|
19327799|
45974668|
82201140|
07574255|
46136845|
74919006|
80962822|
21101299|
17883448|
13113042|
59933062|
82557746|
47667700|
07914495|
82183059|
07541377|
10175597|
35950107|
24422060|
52853860|
54614659|
87128477|
02225519|
52784416|
67944746|
80717682|
64535048|
45494564|
86003414|
68256184|
11902643|
88759978|
48742448|
10616334|
78434608|
44085868|
51372401|
96642301|
27586067|
69765005|
10050427|
04263305|
94300651|
25097085|
58550306|
70964303|
29235619|
47748208|
64246656|
44897750|
52545342|
27848236|
67393900|
07659375|
29552222|
41182099|
51653308|
58192874|
68508403|
87974640|
87695792|
34196519|
72354833|
25206249|
15694273|
90138074|
70025395|
38237490|
94691310|
82620272|
76043395|
22377209|
80637967|
62297521|
95938995|
77242148|
55887816|
93128331|
20933769|
01612465|
13960990|
27500991|
09368559|
82046328|
06015735|
70727951|
29604776|
91442485|
57917713|
57167937|
33939011|
20744496|
51711059|
69210668|
84010862|
39544734|
12808253|
99381059|
06341992|
41086209|
91474760|
85180731|
82824016|
39335897|
04825750|
84748209|
62668682|
43103838|
02168112|
29901003|
89924609|
54081394|
51142638|
33473317|
15311549|
05273465|
91212195|
87456795|
50794110|
73312999|
30442319|
29356134|
50889764|
96171002|
79245268|
78181215|
74710498|
31676295|
55461999|
39076298|
80162946|
64732686|
78014019|
03652440|
98169178|
78409520|
17128353|
32474378|
29999218|
93869431|
88497083|
99561456|
84005025|
55986499|
61416661|
65341534|
36428953|
13251504|
86595835|
12088469|
77267766|
25809403|
38343209|
80118330|
63556522|
95604858|
06473720|
50696786|
88300319|
27343930|
66416312|
66073824|
55513178|
50687431|
97116924|
63084792|
52367307|
35144930|
29414742|
39031378|
44425241|
63853141|
65137955|
86076239|
67656871|
54258397|
76400865|
28951520|
55759981|
95056278|
90797302|
83172742|
29082703|
09679092|
31168617|
66890036|
34595071|
31046145|
56831673|
13653505|
98590928|
61638993|
28411275|
25149261|
68549981|
50104422|
98497013|
89254149|
89117316|
50869794|
03894048|
75898463|
32765484|
11684420|
77446748|
76311504|
80225159|
74696297|
74078676|
38556512|
72737431|
47875441|
33546431|
48404462|
92704886|
62375893|
78416063|
99360485|
66653010|
58419499|
55484999|
95187766|
63494819|
14165209|
85299933|
46239755|
32128352|
96372321|
92177629|
72316469|
41790975|
90567747|
47743869|
44474604|
80366489|
34395726|
23031040|
67060430|
66781188|
94412582|
07647465|
42975589|
21323433|
20023078|
66748142|
96116543|
31926890|
36972989|
64502368|
65020471|
86495451|
42775292|
47303224|
96297733|
28078169|
75639859|
67884906|
31317812|
66076258|
82652532|
95375178|
96617393|
39103648|
24504792|
27989380|
04081697|
85333640|
22429759|
51655615|
77914880|
13319797|
67712849|
62998729|
30673114|
64254225|
83573430|
55007608|
35226548|
67942740|
16434857|
79771888|
50718964|
16461746|
38965954|
05508625|
18064773|
50459431|
50703701|
30454477|
39212710|
17203567|
51862110|
09896219|
77037809|
65237712|
46144384|
62435441|
68143829|
02384284|
87203371|
23440260|
01930034|
04183432|
22588351|
99692512|
48765749|
65698180|
02801101|
90728165|
91689024|
90947120|
35978336|
98884086|
43831062|
09251030|
51115648|
31458367|
29976417|
49321635|
34921403|
38757343|
46390617|
27295350|
96747341|
02994638|
60040061|
43959184|
35589224|
53992530|
49111323|
88148170|
11407735|
91153978|
08225200|
60859643|
75574764|
70453860|
79453312|
18389929|
34526646|
13814697|
42050226|
75104739|
83544659|
48516734|
30706529|
02956344|
10653141|
17423683|
12928217|
28109633|
46531190|
05011176|
71274423|
60745472|
56545567|
04440367|
46026529|
43156710|
03797612|
35653659|
64605919|
20766312|
32178110|
29497982|
27226667|
42709349|
04167371|
58828505|
52173980|
91582441|
68737552|
23453928|
70446348|
28864392|
21166906|
04069985|
79081636|
88232893|
61494060|
34250134|
81556958|
43007445|
38251453|
88983433|
79508934|
38159984|
96959028|
05510512|
34013099|
43426377|
56370295|
01568950|
21195604|
79895544|
39385338|
07030464|
54671480|
23139857|
02945462|
33095488|
29447483|
70348243|
26121824|
35210026|
61574944|
24621680|
26223518|
29406704|
31511083|
00279326|
67867999|
17978053|
96404098|
06510686|
88687302|
97459257|
06494196|
12605271|
65388056|
87027302|
03760203|
07215341|
43333769|
79830361|
33689597|
94874738|
48726685|
54612963|
77557276|
64482887|
14256174|
20847893|
44820922|
34336288|
40338411|
28733398|
76151577|
19721638|
86454045|
81907632|
51523469|
98442314|
46385555|
65563986|
64951758|
40977739|
86941325|
02677358|
53329566|
45559281|
46222065|
17684996|
94621810|
80166030|
04435702|
51428830|
53787882|
63748359|
29615968|
58536984|
43929059|
41484904|
25235504|
03693318|
32425994|
54279370|
01836257|
51389098|
98359256|
04101244|
06308350|
11040297|
89688142|
87095869|
42057594|
63899557|
82905924|
69786419|
64016436|
46227741|
16342455|
09971178|
67075391|
65879896|
08701980|
49375949|
29582135|
96592834|
19587897|
19751760|
97577877|
48303271|
58421955|
80543364|
07041853|
05919939|
81473980|
21110246|
14891044|
11085288|
29809983|
01236428|
60716848|
42804499|
69136350|
64158879|
84778284|
56652603|
99661708|
04147494|
13462714|
78935844|
78138578|
86595426|
07932036|
07650231|
10318916|
51695512|
12309878|
03494865|
96427130|
70668271|
64467706|
54335044|
81422265|
55613374|
96168745|
68226758|
47849306|
38878011|
56329415|
92374353|
18483427|
20713008|
75927481|
21005606|
14745290|
37912775|
43892553|
91943656|
43193154|
91533648|
81188498|
04604426|
27410398|
24205205|
77533615|
23468401|
97189402|
63386009|
34865677|
48476632|
14600671|
05512080|
84136932|
68882319|
47947956|
93182087|
96840174|
51768327|
51775376|
78795886|
12805078|
63936501|
60569170|
84941684|
57039762|
85706028|
52412519|
61001294|
77593042|
67675593|
11248515|
93102118|
06858255|
60926512|
05345598|
94390233|
59659694|
93551339|
15933533|
80569672|
73264538|
45388878|
75348418|
75022161|
04221557|
27608920|
81419722|
02235982|
43874147|
59351015|
53816692|
09644770|
20078906|
16207731|
64910096|
94031873|
42538460|
36394206|
78546581|
96633884|
05051102|
67337825|
48050363|
48644411|
02322748|
94477959|
47733073|
12914714|
45612821|
20938141|
40504724|
98753238|
22216699|
85760467|
97889291|
80054017|
12378803|
65485238|
80191074|
95726241|
46831153|
23901420|
83296057|
59522321|
53666222|
87282715|
37317617|
08344842|
96670417|
98745501|
74206096|
46948191|
11578651|
91068316|
43471846|
77886615|
75692575|
02838659|
99799863|
51168632|
17374947|
00359515|
25279546|
54793851|
08652917|
20537405|
54371845|
38371856|
66446437|
22447574|
70575913|
49170187|
78815084|
37989790|
14576289|
32739119|
96413114|
41677492|
61908684|
38134595|
36116309|
32770465|
66335556|
48472343|
23231326|
35348953|
14918469|
76820130|
02294199|
76403404|
69284413|
07861352|
08968084|
66067671|
64488118|
80687201|
92501338|
58909497|
97976302|
43802751|
95190062|
46087686|
67584495|
15393998|
24351779|
12622093|
46352373|
81510363|
37440603|
93726903|
14198545|
88865982|
43290197|
90506180|
65767020|
41733514|
75341910|
07607022|
76045284|
99188877|
86305164|
03408183|
91151549|
64356348|
14141310|
61721582|
99729360|
26117153|
25531185|
38009883|
74565351|
84362320|
11087017|
91147820|
89922196|
79002847|
34002065|
59933984|
21497121|
34555503|
78909197|
90573798|
45344191|
95702780|
35414086|
45965390|
79243451|
15667475|
20819099|
43568447|
93522207|
59400384|
10720834|
45407403|
49864990|
93518632|
49638775|
53318187|
50526477|
50790905|
98044022|
03536570|
23393170|
49741041|
73945181|
66299574|
99532792|
42200305|
19196239|
28192566|
03468961|
84486987|
32177674|
68890046|
55923350|
73310999|
65181960|
92305494|
29956339|
76236633|
59504145|
28323888|
97575066|
96152182|
57216013|
57569578|
44437704|
11109816|
91456591|
96090153|
59513702|
11226385|
94261432|
71465140|
60688425|
62884523|
96022436|
05115095|
72617241|
56125786|
59766467|
83833908|
36168030|
93519685|
91640981|
93421801|
98980252|
21101189|
07349234|
80642022|
61664921|
55119919|
84210607|
48017462|
40742453|
04824917|
41697720|
39489557|
59216286|
22189410|
52141846|
07118033|
03902110|
26771083|
91247901|
95384196|
07373626|
59154939|
75041119|
69735911|
26161943|
90077036|
44413290|
38536304|
05735096|
27044523|
71830551|
80700744|
82038734|
12400636|
33660726|
52948767|
68926456|
49014818|
00609604|
25527258|
44434597|
59245724|
71623845|
13373465|
65821150|
02718554|
16723295|
99665551|
52141217|
76595662|
48017252|
37238997|
13122431|
05468940|
26064413|
201439691|
02390661|
95007351|
10106150|
38662125|
98248964|
27460995|
58560130|
18909876|
1631942|
94657803|
11069169|
47877967|
98021147|
63525561|
80156694|
35881650|
06456311|
25080642|
48686953|
209024380|
08778734|
26155182|
29327858|
68766019|
77652631|
31081706|
18873039|
61394212|
20261981|
37425414|
23803190|
58878722|
95264083|
80728095|
99531108|
15038641|
91612229|
65277325|
24816617|
10543722|
73021137|
31140029|
78113812|
99887825|
90530818|
23717424|
80954817|
50858250|
72078066|
06920559|
63318712|
24831960|
73621129|
09785788|
41755971|
65412897|
201161662|
14844061|
28463374|
73349549|
88355625|
17717323|
09997972|
93581371|
72052620|
20068627|
999999999|
28884271|
98872750|
70953009|
35726085|
20385816|
96070722|
80545668|
89002833|
55956110|
31405310|
42871567|
73124735|
50792639|
81707991|
43068583|
85395188|
06393135|
73029231|
04914745|
25351623|
60746924|
98884704|
18016330|
23621308|
49878538|
60714324|
96955165|
61429606|
44314263|
44637810|
24520907|
33959988|
97138304|
27951921|
33838343|
12575030|
12167374|
62958792|
79413589|
91452040|
85307464|
26814039|
16731946|
43253739|
50967540|
54169640|
14805306|
97915887|
71428551|
34831383|
47100848|
72959572|
57605055|
38831196|
46268653|
37437014|
77231134|
55782363|
23854675|
64443880|
99408534|
16771190|
91601370|
00627132|
57079876|
35806879|
54095955|
07832616|
68581677|
56717368|
51215791|
24985759|
97515546|
34708013|
69990010|
61876578|
39255707|
35428068|
78982713|
30392867|
20421736|
01830822|
11505550|
18281839|
43833611|
80967406|
98261762|
49006192|
25004402|
37989385|
07196675|
48185192|
16467644|
76147773|
12743480|
00609323|
04258879|
89617998|
47476671|
46332666|
13678160|
06483988|
59968096|
89439449|
69334775|
68805763|
31526398|
01198718|
73187430|
05609340|
80319891|
32432559|
89410858|
94461589|
16802959|
47154850|
41882109|
69094048|
59412301|
41238857|
45143767|
39020393|
50890523|
19228542|
39727385|
89339609|
24093830|
89172460|
94485697|
05484829|
40727347|
88694474|
07486584|
23092857|
77675665|
69920403|
97746796|
16022322|
73274697|
34323247|
29765275|
50028250|
31828806|
07906609|
74555902|
87620879|
93032534|
17010854|
01584719|
75574221|
52733286|
56401447|
16509004|
10654795|
42423410|
11659908|
22306851|
75365913|
08385060|
91719428|
10359651|
62087088|
06630539|
46872654|
93508008|
12309870|
82841007|
34527414|
95155237|
89003411|
37287418|
05770681|
87571158|
58961156|
34880347|
72440543|
91781909|
82502706|
10209249|
56390286|
40170641|
13822524|
59761087|
43667919|
20242725|
85828934|
09745179|
07857780|
52618688|
54326783|
10305376|
12762459|
51921995|
47197843|
28628392|
20035816|
91280770|
68420082|
36201350|
05395229|
65824913|
29661376|
44651905|
63551598|
07764770|
46981136|
47293223|
11000900|
61581201|
13069611|
32892899|
201455729|
37897137|
69973292|
75240907|
00231437|
64053916|
66605592|
64232430|
09174953|
98907791|
58346026|
92029464|
11799970|
41005632|
62711273|
31458769|
99001934|
31686696|
48284079|
86697754|
81135328|
35838430|
69597380|
48430374|
93040479|
79920515|
15047691|
53586871|
87865069|
41061857|
51551721|
85647326|
46257704|
29547786|
19136272|
08108911|
31371824|
21969360|
29959751|
65719209|
21392814|
14525267|
50795502|
34731458|
98888306|
82885676|
30413897|
07933668|
19125784|
171990416|
77664237|
83055242|
11589872|
09251028|
53745420|
11970880|
64054634|
89314735|
05807569|
04454898|
00345551|
28744471|
85098300|
32998607|
22835125|
08522747|
06503130|
43602562|
88569706|
52477296|
73754933|
02095716|
53783644|
33868753|
96071208|
06427645|
24620632|
06577711|
57482912|
13963096|
81283455|
90983960|
45645262|
83265119|
42977854|
38880450|
63268554|
48167820|
59049750|
52429502|
33842754|
90849708|
40305098|
35492412|
86104892|
12740179|
11684759|
76154842|
24645519|
51415188|
10575212|
79491605|
42409861|
59687804|
15064992|
80529006|
05497379|
26068231|
48484551|
59536067|
57886696|
79566204|
55644986|
10960921|
89319536|
71813155|
103779472|
35691150|
28882793|
85267769|
73865438|
60295664|
83508231|
33339223|
17636264|
31257377|
85530005|
77602412|
22221650|
00239029|
54882390|
11695355|
03270897|
22487753|
13388630|
02381473|
93172719|
17654999|
53101509|
90805298|
03921012|
62187954|
15505616|
79758230|
21063966|
41948902|
88349451|
76045130|
85102225|
53409142|
24904491|
27599886|
91750756|
34764993|
54225886|
86526152|
80903574|
73996522|
21324967|
50072868|
17381487|
31551620|
40956690|
06036357|
70441842|
61774537|
43452104|
71471416|
29522641|
87665754|
34208631|
05213871|
57421746|
37123484|
38789918|
01131495|
66198829|
44324981|
88413565|
56012299|
11961089|
08581302|
85146683|
45534876|
05272597|
96579702|
18582347|
58717964|
31573646|
89164330|
90952624|
85390485|
94176766|
87034136|
81832108|
79613308|
14261326|
69662074|
91989164|
13643860|
31161795|
97011589|
91324462|
49420624|
70905944|
79007791|
54590662|
95300255|
83754272|
51159503|
32600677|
43650047|
08519175|
70463133|
80557310|
15813570|
64587355|
06873525|
12810443|
18902722|
94340197|
78305596|
32387393|
48437958|
57404777|
78938244|
58081922|
68281576|
87945390|
53947226|
94599100|
67568214|
89467785|
76217884|
33299850|
83228880|
98751186|
76249443|
